Country,Year,Key_Indicator,Sector,Emissions_MT_CO2,Population_Millions,GDP_USD_Billions,Climate_Policy,Latitude,Longitude,Event,Source_Credibility
CountryA,2005,Deforestation Rate,Energy,607.9652449705997,19.187231571550452,3005.9753308400523,Paris Agreement,48.33841781691679,109.86882527550802,Storm Surge,0.7728955130502219
CountryA,2012,Extreme Weather Events,Public Services,759.5958510074719,92.22118658512764,2497.2135482746044,Coastal Protection Law,27.532134572857345,17.802772560773093,Drought,0.8770740252640721
CountryD,2023,Extreme Weather Events,Industry,672.9324585919269,280.10065385897303,753.387889850215,Emission Reduction,28.840531388710623,-35.4313645047221,Cyclone,0.7664964273661696
CountryI,2014,Extreme Weather Events,Agriculture,1123.9079158968373,159.3478512164081,1288.4669552565565,Carbon Tax,36.677721677678974,66.70003170877973,Drought,0.7878181479074228
CountryF,2024,Greenhouse Gases,Marine,1301.3099785310958,85.1770222436381,1529.2979085357715,Sustainable Agriculture,10.012050234256728,-63.08498081557515,Flood,0.8698976168597877
CountryC,2008,Water Scarcity,Residential,821.2391645608955,122.75420438075076,4629.116878557534,Climate Adaptation Plan,22.062216801901393,50.31255763204331,Cyclone,0.831442857192782
CountryA,2003,CO2 Emissions,Marine,1194.6766815830272,181.58555668437788,1228.8945329908581,Sustainable Agriculture,20.411590430410723,-119.67508603121573,Typhoon,0.7432707223088374
CountryD,2013,Greenhouse Gases,Public Services,480.3406889287834,197.62014915066345,1517.295123816374,Emission Reduction,22.524147337488174,88.24608977841072,Cyclone,0.9133944489179766
CountryI,2004,Sea Level Rise,Forestry,834.9859347280396,50.40625538595698,1909.8352374382182,Wildlife Conservation,50.29529212667207,-13.475579774457188,Cyclone,0.6568984740322175
CountryC,2001,Deforestation Rate,Marine,550.5834328214601,293.22434458082694,3352.3394192643964,Sustainable Agriculture,23.98369282732216,35.54015773306486,Heatwave,0.9484307570066136
CountryI,2010,Air Quality Index,Energy,650.591342079154,165.7078069599227,679.3681231134885,Air Quality Act,19.576066102507408,-72.47816685026226,Drought,0.641598402466683
CountryG,2008,CO2 Emissions,Marine,1112.0001039783695,45.02805374872239,4774.3315412195025,Sustainable Agriculture,35.21317303965158,46.03916529119647,Landslide,0.6052324898864836
CountryD,2023,Biodiversity Loss,Forestry,1328.4105993824335,268.62239973710945,4341.298978464346,Paris Agreement,53.282251818636595,70.7824717322519,Cold Snap,0.9115066154020677
CountryC,2002,Sea Level Rise,Transportation,226.16831707725984,27.018337168431497,2928.3587577438557,Air Quality Act,22.067485191874994,-6.964571410056337,Heatwave,0.6857337279280846
CountryJ,2008,CO2 Emissions,Agriculture,970.2269219067017,272.78195278736627,3402.785550382288,Reforestation Act,13.926812139639935,30.60900025606651,Cyclone,0.8553948696063522
CountryE,2002,Greenhouse Gases,Residential,894.1085209878078,298.9868686052498,181.63630909665835,Sustainable Agriculture,27.820236792483236,-11.355259806176377,Cold Snap,0.8838553812262242
CountryE,2024,Temperature Change,Public Services,221.70180680510123,211.62738075116866,1760.8293992073986,Air Quality Act,47.38259122824889,102.46375600703982,Hurricane,0.9006452368612409
CountryC,2001,Air Quality Index,Agriculture,357.24677913815816,232.281930216827,3998.7351302410657,Emission Reduction,37.53452723473973,-0.5540130662770082,Cold Snap,0.9470579824824583
CountryI,2011,CO2 Emissions,Marine,500.9536173623864,104.50433675790848,479.66657158269084,Climate Adaptation Plan,50.83966847871737,88.8702643474929,Wildfire,0.7029138985139997
CountryD,2009,Water Scarcity,Industry,292.0500526853771,282.76517155651044,1483.337787632529,Reforestation Act,57.9796073804617,78.35153515026462,Heatwave,0.8485851696745407
CountryE,2008,Extreme Weather Events,Agriculture,403.4077496602956,161.26562000196844,2967.9544588381254,Carbon Tax,49.633123837580854,-23.268746449427297,Heatwave,0.6403899503982898
CountryD,2014,Extreme Weather Events,Transportation,438.0211583494759,221.05459174627867,1356.4238357248148,Carbon Tax,40.19015394218767,-70.17803211705649,Wildfire,0.7423832519748973
CountryE,2007,Air Quality Index,Marine,536.7270579066364,277.61177619382744,4676.492073308144,Coastal Protection Law,34.667079402619024,-24.418645534459543,Hurricane,0.8967900926594066
CountryG,2024,Greenhouse Gases,Residential,1136.6161565616806,292.67809291277496,742.1872909410228,Sustainable Agriculture,12.003454317413333,84.81651770155725,Storm Surge,0.7286803161206878
CountryI,2004,Extreme Weather Events,Forestry,879.272695583371,250.79528519601894,4007.232353748115,Climate Adaptation Plan,59.21609894070206,-70.81554068695799,Storm Surge,0.8068833831874649
CountryG,2010,CO2 Emissions,Transportation,1480.0576743295321,94.39016455969885,2588.9485903414,Renewable Target,29.174056128752127,6.353449923014836,Storm Surge,0.7763207053036218
CountryE,2001,Biodiversity Loss,Marine,651.366949102833,290.1315173828643,3776.6208015177845,Air Quality Act,17.61141069584334,79.58515446979433,Storm Surge,0.8260830358892157
CountryJ,2023,Deforestation Rate,Transportation,1143.1043570635413,190.29526171685367,1622.5051087260924,Reforestation Act,43.33544276982284,-38.09585646662151,Drought,0.9405130362856932
CountryJ,2014,Deforestation Rate,Agriculture,1313.629210995974,279.53953052382815,2620.99905132899,Emission Reduction,24.214414454772967,36.974505620701336,Wildfire,0.6195074342754907
CountryG,2005,Sea Level Rise,Residential,1034.5188149051608,204.45098261523378,4298.493213643564,Sustainable Agriculture,39.28891354655238,-66.13579074730822,Hurricane,0.8008865311255704
CountryJ,2007,Renewable Energy Use,Forestry,647.2038736053692,95.63549374507754,2387.7026857032115,Emission Reduction,39.33839539222956,-101.58734420427842,Cyclone,0.9020600727375996
CountryE,2004,Temperature Change,Marine,1142.7122145813419,114.1572346221307,1862.627323360321,Renewable Target,32.28649104514346,76.53989852414264,Flood,0.7684839491119496
CountryC,2015,Air Quality Index,Energy,345.31734977039304,167.38917424536746,2727.1613926384066,Coastal Protection Law,51.80593077725213,-104.26815791373622,Heatwave,0.6274845150795505
CountryG,2017,Sea Level Rise,Public Services,524.950639511192,238.05437826016518,3615.077489878198,Renewable Target,23.24835307777215,-59.44083727930801,Cold Snap,0.7961887733458698
CountryB,2005,Renewable Energy Use,Forestry,842.6936198939687,98.80485264539881,2273.4603929426635,Paris Agreement,32.43162958088671,92.32844971933443,Storm Surge,0.7162258617883371
CountryI,2004,Greenhouse Gases,Energy,884.343611564915,176.02069400958666,4700.497178197137,Wildlife Conservation,36.884606429548576,-39.917985359546535,Cold Snap,0.6542296248682775
CountryJ,2015,Water Scarcity,Transportation,82.10513943531271,106.95937310503845,1545.234537807476,Reforestation Act,43.18123603836498,122.99179087368188,Flood,0.8971620796492155
CountryJ,2012,Water Scarcity,Industry,1420.4155736962127,245.65197436735662,2429.7716702286903,Wildlife Conservation,49.19859252527947,124.73092704120353,Heatwave,0.7825598295468925
CountryA,2004,Temperature Change,Forestry,1060.1095432652155,142.68478766154539,3808.945530773063,Renewable Target,29.740364143912803,-60.248234682075264,Typhoon,0.9266467443326734
CountryF,2012,Extreme Weather Events,Transportation,768.7704378362421,27.633233921601143,3476.693343429215,Coastal Protection Law,42.3023472048298,-119.34566221502848,Landslide,0.8821057766110741
CountryG,2016,CO2 Emissions,Energy,1403.034489892047,53.985493837053234,4331.841156844065,Coastal Protection Law,17.530547653425955,53.316453893398574,Hurricane,0.8425401278207836
CountryH,2017,Sea Level Rise,Agriculture,686.6885696137014,23.025876947791527,4984.364985337434,Carbon Tax,56.63240502712393,-12.743509311430628,Drought,0.6017589261778592
CountryJ,2007,Sea Level Rise,Agriculture,1471.631576892039,152.29436907422595,2191.605811095939,Sustainable Agriculture,29.152940321050178,-103.80426057051017,Cold Snap,0.7497382098233875
CountryI,2012,Air Quality Index,Industry,792.8128980030534,36.369502717727016,644.639310938228,Carbon Tax,46.47607109882192,53.95593293429113,Storm Surge,0.6691201985782113
CountryB,2018,Air Quality Index,Public Services,215.71436649707022,38.67129094634147,249.0378159590431,Reforestation Act,11.017054094108882,-121.89452363090048,Wildfire,0.9187792688671037
CountryJ,2002,Water Scarcity,Forestry,1158.9614100659521,282.6092367113212,3661.696840084881,Reforestation Act,20.25935714524035,96.25113952798296,Cold Snap,0.6611043946367261
CountryB,2023,Water Scarcity,Forestry,1034.4017013628686,262.43324629193637,4382.666989412707,Reforestation Act,34.354127216178895,-93.95034243054104,Heatwave,0.7001210180807499
CountryE,2007,Biodiversity Loss,Forestry,1170.8307458931008,138.36554605935297,1181.4916711276514,Emission Reduction,53.91262338661733,-96.8989115258515,Typhoon,0.7808928687070746
CountryE,2001,Biodiversity Loss,Public Services,1429.5909416522375,295.8125696508107,876.3953822305392,Carbon Tax,36.362757497533856,-84.32520252816802,Hurricane,0.6921772666493278
CountryF,2007,Extreme Weather Events,Transportation,1175.9094888439763,5.055025810345619,404.8049484758858,Emission Reduction,56.493524114693955,119.66925320793729,Wildfire,0.6734526370476924
CountryC,2012,Biodiversity Loss,Residential,936.438073214138,186.12393960065117,4131.2443164143115,Wildlife Conservation,34.189844829139815,50.22403366599997,Landslide,0.8096847637859633
CountryH,2012,CO2 Emissions,Residential,1293.0979084232192,186.84631232470167,1625.7715054736632,Sustainable Agriculture,34.52245483679749,78.35659922054555,Heatwave,0.6311253329642583
CountryA,2000,CO2 Emissions,Industry,1026.2073370640708,139.94570148161702,2068.314774522905,Renewable Target,15.987339425026594,-26.61490370948421,Typhoon,0.6203587155523236
CountryF,2005,Sea Level Rise,Forestry,641.7726323975885,122.09965201561639,2563.4759388871003,Air Quality Act,50.13281220761099,-42.55869084871155,Wildfire,0.730285853315125
CountryD,2023,Deforestation Rate,Transportation,1334.1486581505712,139.33802496677924,4213.320847626799,Carbon Tax,22.348270623353123,-69.03415823637582,Landslide,0.8522325590777518
CountryA,2018,CO2 Emissions,Agriculture,371.75566813734065,127.41332864350574,3289.082785651276,Air Quality Act,54.98062446861575,-5.031512638773677,Cold Snap,0.7941823653958817
CountryG,2015,Renewable Energy Use,Energy,1086.22984861765,220.49528085727832,3113.816686303275,Coastal Protection Law,55.5412110165198,13.475470718883798,Heatwave,0.7480067639633725
CountryI,2007,Water Scarcity,Transportation,1328.2670096640975,44.9298533171188,960.7932897839625,Carbon Tax,57.165505593707486,34.261459349716404,Cyclone,0.7980130474786038
CountryD,2000,Air Quality Index,Public Services,1110.4089535697797,63.303570074383394,2614.630469378166,Wildlife Conservation,36.0115244551545,-63.14918896033943,Landslide,0.7279080196286457
CountryD,2015,Biodiversity Loss,Residential,1061.0493576280926,58.25287737576496,3605.3669841754104,Carbon Tax,43.854689239182214,116.65006103477756,Typhoon,0.9276512174012395
CountryF,2008,Sea Level Rise,Residential,1141.3255264041622,82.42882261077304,4868.978326849409,Emission Reduction,48.925794003083176,-85.86279046614467,Cyclone,0.619216711818771
CountryC,2012,Temperature Change,Agriculture,724.3301100359344,159.95123354056707,1086.8909151454259,Sustainable Agriculture,16.55073093252328,121.06982543926719,Cyclone,0.8356870176604423
CountryF,2010,Air Quality Index,Agriculture,1317.5474891276876,37.80658046477453,146.76243002941055,Renewable Target,40.04785974987486,-126.13740814804902,Drought,0.9119489326897127
CountryG,2012,Renewable Energy Use,Public Services,344.98288894733224,261.10994212131874,468.97702463250175,Climate Adaptation Plan,11.714895065165583,-4.907320127620139,Typhoon,0.8813596480573387
CountryJ,2024,Biodiversity Loss,Energy,234.71030320049198,92.72165173599933,1941.6770793916983,Renewable Target,34.87830416943629,-43.32436208969368,Cyclone,0.6644143621875064
CountryJ,2020,Renewable Energy Use,Agriculture,463.98773117184174,52.948706303268814,4120.668773955336,Renewable Target,17.742134081011372,-13.22791237813479,Cold Snap,0.703574222143101
CountryC,2009,Water Scarcity,Industry,820.7872253237401,204.30828633148178,134.99620066440073,Coastal Protection Law,19.146146298104235,18.37279053500515,Heatwave,0.8509667785474866
CountryG,2003,Water Scarcity,Energy,790.3146033435403,16.235458676799187,2337.9799051406176,Wildlife Conservation,28.252378334630077,-16.746818916695645,Heatwave,0.6294946957132679
CountryC,2005,Extreme Weather Events,Agriculture,1239.8681986310505,187.89072663787843,1713.2300151728332,Air Quality Act,31.621858335825152,-22.139818921585317,Cold Snap,0.8841515949414044
CountryB,2006,Sea Level Rise,Marine,636.6245517858252,210.96853704956743,357.1603794886651,Wildlife Conservation,41.15862122660936,60.50808800745969,Drought,0.8516174306116766
CountryJ,2004,Air Quality Index,Transportation,752.2994181226875,68.40037675908215,2306.157804695825,Climate Adaptation Plan,13.721420921925784,48.32783152248081,Hurricane,0.8553623272323698
CountryD,2010,Greenhouse Gases,Agriculture,69.38314072612367,17.379401665872116,1348.2686659499223,Coastal Protection Law,35.18458806187223,86.65053332932044,Drought,0.635084479593657
CountryH,2012,Greenhouse Gases,Industry,644.1218928422617,112.27538088123764,1824.2356883003317,Sustainable Agriculture,19.131256512655057,-65.01066487773116,Heatwave,0.8512161906856808
CountryI,2024,Air Quality Index,Forestry,989.272637777996,34.085297921371264,3557.5149934430356,Renewable Target,38.69875875158709,28.477412536056534,Hurricane,0.8379363438269894
CountryG,2018,Temperature Change,Agriculture,72.48707940855866,39.36096565363444,2655.599821163739,Emission Reduction,41.87023061305918,22.15064420214199,Drought,0.8908228717876476
CountryA,2022,Sea Level Rise,Residential,457.2788495200534,80.00706327623504,710.7724020647853,Coastal Protection Law,37.835462827642694,-33.868169173100924,Cyclone,0.6145585846897643
CountryC,2009,Renewable Energy Use,Residential,351.53672096961543,92.163037764894,4810.931248075832,Reforestation Act,46.91477552391538,-3.6250391053029603,Hurricane,0.6080887339637272
CountryI,2009,Temperature Change,Residential,110.87887191890293,161.34125060131908,3215.962751977718,Carbon Tax,26.780462212045066,-48.416642740510525,Heatwave,0.7305524849574963
CountryA,2010,Deforestation Rate,Forestry,744.9271303760794,205.12560622338887,3852.7552857464048,Wildlife Conservation,48.25532958165655,-93.12045661958385,Cold Snap,0.6520758993472034
CountryI,2020,Air Quality Index,Residential,313.49877518082695,179.8674275567045,488.144435041017,Coastal Protection Law,31.638354085409684,-74.41168522768946,Storm Surge,0.7954345671495776
CountryH,2006,Renewable Energy Use,Marine,1127.4682324655012,48.766299500407456,330.5860593540926,Reforestation Act,34.20922491612984,-102.56645193568772,Cyclone,0.921072115527362
CountryA,2017,Greenhouse Gases,Agriculture,1279.4954314568554,55.7653795735248,195.29544680359774,Air Quality Act,42.40510636305357,47.598089549432274,Cyclone,0.7370179056169055
CountryF,2003,CO2 Emissions,Public Services,841.0985148702644,264.23692868890976,1025.0907360898777,Climate Adaptation Plan,10.917919199961197,41.78912220837938,Storm Surge,0.8957326320454114
CountryE,2001,Extreme Weather Events,Residential,1473.4756466556553,169.71393294391353,2130.601148820626,Climate Adaptation Plan,42.699711071012416,117.15765661076694,Landslide,0.6000843060812533
CountryF,2013,Greenhouse Gases,Energy,703.1939286323633,261.6316607048183,4685.548053673832,Renewable Target,40.92925745360577,59.71638754828274,Flood,0.6589801252107145
CountryJ,2012,Sea Level Rise,Public Services,794.3839048261275,114.60622083936293,2339.592330402304,Renewable Target,25.492355837663997,-116.46808192340582,Wildfire,0.6106482388789299
CountryE,2011,Water Scarcity,Forestry,1484.3657432387377,186.24800219224053,1522.2500163253942,Coastal Protection Law,14.289714244974475,99.90374522152808,Typhoon,0.714851513180274
CountryF,2006,CO2 Emissions,Marine,385.74523214932077,159.48070773611016,2853.4827422463504,Coastal Protection Law,14.546772495652057,94.2955423658887,Drought,0.917866358493776
CountryE,2001,Extreme Weather Events,Energy,1416.6916125315126,99.14142949703646,648.4794328604673,Sustainable Agriculture,56.16118734926143,-14.736716599098344,Flood,0.6339332432596457
CountryE,2012,Extreme Weather Events,Energy,112.1144549227142,143.62503474991064,3086.5788659244176,Carbon Tax,44.463966061291856,22.32439313725959,Drought,0.81224342186033
CountryD,2013,Deforestation Rate,Energy,697.2609908816324,153.23480866394496,2885.3165762194662,Paris Agreement,16.35513068853702,123.7803664428549,Flood,0.7580235786918055
CountryC,2016,Deforestation Rate,Energy,151.50509259294537,64.22743755322018,3980.7658636879773,Air Quality Act,27.83615846544532,8.39913460052324,Hurricane,0.9284638743280343
CountryC,2008,Biodiversity Loss,Public Services,1107.3903772247822,97.92805985113581,4934.769296923419,Renewable Target,39.62414969507982,105.38367537778333,Cold Snap,0.6428816998879828
CountryD,2016,Greenhouse Gases,Public Services,932.1929570260257,238.4658763995578,1329.2800114089416,Paris Agreement,51.77858525453244,-108.40992296935153,Typhoon,0.6742097476757801
CountryI,2007,Greenhouse Gases,Agriculture,1074.6196820280147,275.1575306389675,2597.316608938427,Paris Agreement,12.183046435650427,-80.32651413574246,Typhoon,0.6103396890140226
CountryB,2001,Greenhouse Gases,Residential,592.9965799536246,111.13925759586334,4553.440490963118,Carbon Tax,21.831656573500442,-15.403714705257372,Drought,0.7518773373709808
CountryI,2023,Biodiversity Loss,Transportation,585.7488043455014,95.55682325166036,3947.4304336719224,Emission Reduction,54.487449514769004,22.036770167699217,Storm Surge,0.697241514847629
CountryA,2012,Temperature Change,Agriculture,115.71295449329718,62.58316354870534,2488.290885193957,Emission Reduction,10.458277509190824,82.21924148432805,Hurricane,0.9044670768616123
CountryA,2002,Extreme Weather Events,Agriculture,557.4201623179777,205.15489475192146,4732.3210831124115,Renewable Target,20.069955139694372,126.9481499372286,Landslide,0.8117292846192142
CountryE,2015,CO2 Emissions,Marine,1397.4681832799863,100.3144119915695,380.4597982323659,Reforestation Act,57.951208798648295,-28.898610916729723,Typhoon,0.8149317582914956
CountryF,2005,Sea Level Rise,Marine,599.878478911651,296.38611403426063,4661.893236591662,Carbon Tax,40.67009232610856,-117.67193460357792,Wildfire,0.7861687439084558
CountryF,2018,Extreme Weather Events,Residential,1255.4831740218565,101.0770166088662,347.48622267575206,Carbon Tax,23.083568331875323,78.30459085678444,Drought,0.6321476180302203
CountryC,2006,Deforestation Rate,Transportation,1271.3719818874044,121.2701338008753,2781.793246161953,Wildlife Conservation,13.34955471979238,27.138986961530094,Cyclone,0.7557565393038743
CountryG,2009,Renewable Energy Use,Marine,591.199676749889,182.98358788255027,4463.16064520532,Paris Agreement,11.409567022361108,-78.37885669426757,Wildfire,0.9498268163979807
CountryI,2008,Water Scarcity,Residential,966.3835865744742,241.49686649143496,1387.3326234503838,Wildlife Conservation,22.237253981846365,-1.3446012784307584,Heatwave,0.8923302517961051
CountryJ,2001,Biodiversity Loss,Residential,188.288823295935,143.50800627696194,2414.017644831277,Paris Agreement,54.07429097944552,63.00066383876833,Drought,0.9127106689584905
CountryH,2014,Air Quality Index,Public Services,200.33394206470092,129.6835299677427,1689.2115077711364,Emission Reduction,30.795682714875475,70.30706463784739,Drought,0.8881292257362747
CountryF,2004,Renewable Energy Use,Industry,120.55361230948431,298.71316091046845,4765.505193674122,Renewable Target,46.01666845829965,-0.09921288032188613,Cyclone,0.6360645927008439
CountryH,2021,Sea Level Rise,Public Services,892.4718853939088,8.095624136283611,4135.863414290145,Air Quality Act,55.914251768997886,-50.64422216649663,Hurricane,0.6796068889226798
CountryE,2003,Greenhouse Gases,Transportation,667.8029175578407,269.0442602111175,3574.10740549926,Emission Reduction,30.40202308014083,123.17307133000833,Cyclone,0.6010925779747434
CountryH,2019,Deforestation Rate,Marine,844.6469171631481,48.99654365222254,2979.372234414033,Carbon Tax,19.563868551869852,42.47427884868813,Typhoon,0.706228543707339
CountryJ,2003,Deforestation Rate,Transportation,805.5561262371624,236.84795648162944,4120.899767688326,Air Quality Act,35.855896542845976,-23.858244969962342,Cold Snap,0.6380125908212724
CountryD,2017,Deforestation Rate,Agriculture,557.794337081559,187.2898101546579,2022.1085034653806,Coastal Protection Law,55.40418435299272,-57.07956170679037,Drought,0.765477670855554
CountryJ,2003,Greenhouse Gases,Agriculture,1032.3364514940358,105.84494922193716,2293.004090019703,Air Quality Act,50.21872070688503,60.086775580926144,Heatwave,0.8369946210008656
CountryH,2016,Air Quality Index,Transportation,1149.8277273287665,262.7931118787004,3677.008433296221,Air Quality Act,13.291492168157689,-67.0323041456204,Storm Surge,0.906076853263327
CountryJ,2011,Biodiversity Loss,Industry,71.21097537262979,8.807632254392633,1852.9983401391999,Emission Reduction,44.62864000387909,-85.35540286684108,Drought,0.8622260077818144
CountryB,2021,Renewable Energy Use,Industry,350.5013346648736,71.87374236210248,413.11461603703174,Carbon Tax,38.59487612294769,7.7568111301382885,Cyclone,0.9285049585224767
CountryE,2016,Greenhouse Gases,Public Services,1084.1920087208384,172.23337489361313,464.23958354175016,Air Quality Act,55.373158817321276,-54.60327791252311,Flood,0.6188644016378261
CountryI,2009,Sea Level Rise,Transportation,610.5992503190596,108.70496671466091,665.277726397949,Emission Reduction,16.12407084251486,33.51533768013991,Drought,0.6042629423957895
CountryD,2021,Biodiversity Loss,Marine,1010.6017230653318,185.06136111890666,4361.438484383948,Emission Reduction,36.70180566023283,-99.3359445326993,Drought,0.8314683398426744
CountryF,2000,Sea Level Rise,Public Services,553.0958566151097,12.112507055556712,2413.909486205401,Air Quality Act,53.973134675594615,40.28468718750361,Heatwave,0.7012733435777861
CountryA,2021,Biodiversity Loss,Forestry,616.5949708779738,39.355384492105195,3593.123609789209,Paris Agreement,30.50118933708715,-56.34290272059742,Heatwave,0.6887253556370205
CountryI,2023,Air Quality Index,Industry,280.0843668500431,42.493390864439576,2025.255744463977,Carbon Tax,34.099745886643355,-129.9368370470267,Drought,0.7158104806928279
CountryA,2017,Water Scarcity,Energy,424.434978515932,60.838675545222785,1367.683642336609,Climate Adaptation Plan,13.523033883347914,-96.99662500471413,Flood,0.6944286202623274
CountryE,2017,Sea Level Rise,Public Services,927.8470483860015,140.50277503616013,1801.2416210548386,Air Quality Act,23.90718202244554,112.73999823712447,Cold Snap,0.7790027422055555
CountryD,2013,Greenhouse Gases,Agriculture,678.0865114069912,226.8779663653535,3991.4934920541996,Wildlife Conservation,26.225332458447365,95.51220616999302,Landslide,0.7540519565284464
CountryC,2014,Biodiversity Loss,Public Services,1172.738890269663,272.1339571890258,3163.5590126540474,Wildlife Conservation,57.25612243724434,-69.26165167057843,Flood,0.7793499929818297
CountryF,2011,Deforestation Rate,Transportation,1286.248184660597,251.4348964338526,4694.43492179372,Coastal Protection Law,24.13336802705795,72.37669518182773,Flood,0.8354497640251526
CountryB,2003,Extreme Weather Events,Energy,835.3873064143017,63.081922173826655,3430.5534150264866,Carbon Tax,33.0434367634826,28.228614225233315,Flood,0.7354956781399019
CountryC,2002,Deforestation Rate,Transportation,1149.4875734812858,135.13941290803655,2893.8899955980005,Emission Reduction,43.56522117821399,122.43522497696605,Cold Snap,0.6879576904997549
CountryE,2019,Temperature Change,Residential,495.0115441321265,63.82642133876783,3089.960444030589,Sustainable Agriculture,18.10916862039387,-32.862528521144625,Hurricane,0.6581701878830609
CountryI,2011,Water Scarcity,Agriculture,651.7082623301134,83.01918591682127,4717.6200533952315,Renewable Target,34.322119357093726,47.17975925446453,Hurricane,0.7223159418364189
CountryB,2006,Water Scarcity,Agriculture,1083.5276305144048,153.5463595460064,3962.18455634686,Reforestation Act,46.92695197379538,-113.48071216978117,Flood,0.8596322663361602
CountryJ,2010,Deforestation Rate,Industry,610.0073895846945,25.09216229343915,217.8020630955453,Sustainable Agriculture,53.3427606513533,-26.975689827734456,Landslide,0.8648467185390143
CountryH,2000,Renewable Energy Use,Public Services,903.3321559805338,69.3614272300156,2717.2845110649164,Carbon Tax,41.312963733121336,120.59259190892692,Cyclone,0.8334168853394736
CountryB,2005,Air Quality Index,Industry,318.79052966964167,280.9365575855996,3472.8582165781677,Carbon Tax,43.452675765847395,10.135027357031333,Wildfire,0.681909861357406
CountryE,2014,Sea Level Rise,Energy,919.6684067072221,142.50430633425424,3768.6225443518597,Air Quality Act,16.31417362922845,-55.151329132940404,Hurricane,0.8058301860491441
CountryG,2014,Greenhouse Gases,Public Services,1299.1948754789958,136.3890251634723,1144.3963846382896,Air Quality Act,57.288824862317355,-98.72954958656221,Storm Surge,0.7997413815518968
CountryH,2018,Water Scarcity,Residential,1309.5274777439672,9.297310651627274,4349.169036811626,Sustainable Agriculture,16.62870387422412,52.9173684471979,Heatwave,0.769493169338404
CountryA,2010,Deforestation Rate,Transportation,1100.2993891778326,77.982925382212,4783.631421158302,Emission Reduction,48.733646859089916,37.662571291728966,Cold Snap,0.7924926452343525
CountryF,2022,Deforestation Rate,Residential,1131.3423996603829,260.5562686147435,1259.9049986398618,Coastal Protection Law,23.240816088915942,-32.7759344630186,Cold Snap,0.7721267214182838
CountryA,2001,Air Quality Index,Agriculture,858.994795468516,53.56538633630728,4424.8157418345045,Air Quality Act,56.67965718506258,117.24475148511692,Wildfire,0.7979097281259379
CountryB,2013,Air Quality Index,Energy,897.7687307404459,127.46185716274272,575.1959363288674,Reforestation Act,45.99797696847398,-124.22726862315892,Hurricane,0.8504270841173951
CountryA,2001,CO2 Emissions,Forestry,243.7933430452511,9.22761723076537,372.9634969647014,Reforestation Act,47.690685648918446,-51.03179857572529,Landslide,0.6383698680412039
CountryE,2003,CO2 Emissions,Energy,693.5958232108866,146.10896709281397,733.1966205034719,Coastal Protection Law,20.952958652994166,109.47806643789116,Landslide,0.8623690132521582
CountryJ,2016,Renewable Energy Use,Marine,703.6256116352275,11.20122648423406,382.9312893884764,Paris Agreement,32.151998831758036,-46.556786036945496,Heatwave,0.6475601525446579
CountryI,2002,Renewable Energy Use,Energy,1439.8218617182233,246.78481815441097,4240.559962063302,Paris Agreement,40.89065972946432,-64.4142631976557,Flood,0.6233197994436311
CountryF,2012,Temperature Change,Residential,675.0759508037697,248.33186140869557,389.34570784553256,Carbon Tax,48.498680910330044,8.897306582124287,Cyclone,0.9416278901775136
CountryA,2008,Renewable Energy Use,Marine,846.5468351089986,237.3839455491991,1431.154537681912,Air Quality Act,15.197968795619479,84.18845497933987,Hurricane,0.9349471191046544
CountryA,2006,Biodiversity Loss,Marine,823.2145289546986,88.59240032287987,608.4060833256963,Wildlife Conservation,58.11826582272642,-103.18184217162613,Landslide,0.6211527907291974
CountryB,2014,Air Quality Index,Public Services,973.3044897142744,251.98497937543632,1547.5679779374484,Sustainable Agriculture,54.5110335277278,115.1853845078914,Wildfire,0.7551387045162368
CountryI,2022,Greenhouse Gases,Public Services,1134.937605431249,165.18444911855445,543.7413912445104,Climate Adaptation Plan,23.517429524779217,76.71894910710265,Heatwave,0.6651857284049212
CountryC,2010,Biodiversity Loss,Marine,376.3107204477646,115.27339211576572,3373.2159286407687,Coastal Protection Law,51.1380121516166,-82.87493355659649,Drought,0.7698707139970463
CountryA,2019,Sea Level Rise,Forestry,816.6504076927317,189.47233811274873,753.3014000786183,Carbon Tax,35.91619615199117,55.12206991152229,Heatwave,0.8905620350498555
CountryE,2001,Deforestation Rate,Public Services,1247.580675608244,8.640608587810332,4274.045036610551,Wildlife Conservation,33.090324078100934,-29.910732114235145,Landslide,0.9327141211600116
CountryG,2014,Renewable Energy Use,Energy,721.5163350643916,47.17345889222189,4104.236148560542,Air Quality Act,25.72170529057027,-25.403383700157136,Drought,0.821988428708038
CountryF,2013,Deforestation Rate,Residential,453.7634422416809,223.97659376022753,166.94225880598617,Wildlife Conservation,39.04842933157963,73.65542403410527,Storm Surge,0.7238669835241359
CountryA,2019,Water Scarcity,Energy,999.3281592666336,77.02767457126514,4489.059142024062,Wildlife Conservation,46.49445588517989,120.32405007499037,Typhoon,0.8111639479756094
CountryE,2021,Temperature Change,Forestry,1244.4627239087283,181.41268961198114,241.8271520424986,Coastal Protection Law,30.546645248137914,-97.06947305972957,Heatwave,0.7092004571379575
CountryE,2010,Water Scarcity,Agriculture,141.5534247447174,118.60526783279374,1274.2643462920275,Carbon Tax,41.46095965041461,-20.636138411506963,Wildfire,0.9184382742912212
CountryF,2002,Temperature Change,Industry,1176.3462009404793,257.1677047457821,258.7067751023758,Emission Reduction,44.965646057765184,-4.955181898081079,Wildfire,0.9046401620870429
